Topic	Start Verse ID	End Verse ID	Votes	#Generated 2025-02-17. Verse ID = bbcccvvv (01 = Gen, 66 = Rev). CC-BY License: www.openbible.info/topics
aaron	05032050		11
aaron	58006004	58006006	11
aaron	45014001	45014023	11
aaron	04001017	04001018	10
aaron	02024009	02024014	10
aaron	04018001		10
abandentment	05031006		609
abandentment	58013005	58013006	39
abandentment	19027010		36
abandentment	06001009		27
abandentment	43003016	43003017	18
abandentment	23041010		17
abandentment	50003007	50003008	11
abandentment	42018028	42018031	10
abandoning friends	20018024		302
abandoning friends	20027010		269
abandoning friends	20017017		193
abandoning friends	19041009		133
abandoning friends	19055012	19055014	124
abandoning friends	20019004		107
abandoning friends	40026031	40026035	95
abandoning friends	20014020		85
abandoning friends	43015013		74
abandoning friends	46015033		68
abandoning friends	18019014		63
abandoning friends	19027010		63
abandoning friends	46005011		60
abandoning friends	55004016		57
abandoning friends	09020017		53
abandoning friends	63001010	63001011	50
abandoning friends	40018012	40018017	49
abandoning friends	19038011		46
abandoning friends	43015013	43015015	45
abandoning friends	42022047	42022048	42
abandoning friends	20019007		42
abandoning friends	19083018		42
abandoning friends	18019013	18019019	39
abandoning friends	20013020		38
abandoning friends	20027006		33
abandoning friends	20019006	20019007	33
abandoning friends	21004009	21004010	32
abandoning friends	40009011	40009013	31
abandoning friends	40026056		30
abandoning friends	66002004		28
abandoning friends	18019013	18019014	27
abandoning friends	20016028		26
abandoning friends	42017003	42017004	24
abandoning friends	58013005		24
abandoning friends	47006014	47006018	23
abandoning friends	06022003		22
abandoning friends	55003016		21
abandoning friends	18006014		21
abandoning friends	01002018		20
abandoning friends	45008038	45008039	20
abandoning friends	18019019		20
abandoning friends	42010030	42010035	19
abandoning friends	21004010		19
abandoning friends	42022054	42022062	17
abandoning friends	40006014	40006015	17
abandoning friends	43015019	43015021	17
abandoning friends	09023016	09023018	17
abandoning friends	50003007	50003008	17
abandoning friends	19119115	19119117	15
abandoning friends	45012015		14
abandoning friends	42006042	42006044	14
abandoning friends	45012010		13
abandoning friends	62004020		13
abandoning friends	42016009		13
abandoning friends	46012026		13
abandoning friends	09018001	09018003	13
abandoning friends	19101004	19101008	13
abandoning friends	09023016	09023017	13
abandoning friends	19119105		12
abandoning friends	42021016	42021017	12
abandoning friends	43014027	43014028	12
abandoning friends	23001016	23001018	12
abandoning friends	10016016	10016017	12
abandoning friends	43015014		12
abandoning friends	43015001	43015002	12
abandoning friends	40026050	40026051	12
abandoning friends	54005008		12
abandoning friends	23049013	23049016	11
abandoning friends	23049023		11
abandoning friends	44013022		11
abandoning friends	14025001	14025028	11
abandoning friends	48006001	48006003	11
abandoning friends	48006002		11
abandoning friends	48003014		11
abandoning friends	20027017		11
abandoning friends	23065017	23065018	11
abandoning friends	40026033		11
abandoning friends	40018015	40018017	11
abandoning friends	42015004		11
abandoning friends	24009004	24009006	11
abandoning friends	41010008	41010009	10
abandoning friends	43001010	43001012	10
abandoning friends	49002018	49002020	10
abandoning friends	47005017		10
abandoning friends	40011019		10
abandoning friends	20022011	20022012	10
abandoning friends	20001010	20001019	10
abandoning friends	59002022	59002024	10
abandoning friends	19100004	19100005	10
abandonment	19034018		794
abandonment	19027010		621
abandonment	05031006		480
abandonment	23041010		256
abandonment	40027046		243
abandonment	23049015	23049016	231
abandonment	06001009		223
abandonment	58013005		215
abandonment	45008038	45008039	205
abandonment	58013005	58013006	201
abandonment	05031008		186
abandonment	06001005		168
abandonment	19142004	19142005	150
abandonment	19009010		145
abandonment	41015034		137
abandonment	47004009		133
abandonment	14007014		127
abandonment	23049015		119
abandonment	19022001		118
abandonment	19023001		117
abandonment	40028020		103
abandonment	19037028		101
abandonment	43003016	43003017	100
abandonment	19094014		90
abandonment	43003016		87
abandonment	35002003		86
abandonment	19037025		83
abandonment	09012022		77
abandonment	39002016		75
abandonment	50004019		72
abandonment	24029011		72
abandonment	19046001		71
abandonment	60005007		69
abandonment	19032007		69
abandonment	42001037		66
abandonment	19034004		66
abandonment	40006033		66
abandonment	42018028	42018031	60
abandonment	66001001		56
abandonment	46007015		56
abandonment	41009042		55
abandonment	49004032		54
abandonment	19051011		54
abandonment	50003007	50003008	53
abandonment	19142004		51
abandonment	48002020		51
abandonment	23041017		48
abandonment	50002013		48
abandonment	55004016	55004017	48
abandonment	45008028		48
abandonment	19016008		47
abandonment	19085004	19085005	47
abandonment	01002024		46
abandonment	33007018	33007019	45
abandonment	43001012		44
abandonment	66011001	66011019	44
abandonment	43014014	43014018	44
abandonment	19127005		43
abandonment	01002018		43
abandonment	46015033		42
abandonment	38001003		41
abandonment	50004013		40
abandonment	42012006	42012007	40
abandonment	55004016		39
abandonment	58004016		39
abandonment	19023004		39
abandonment	50004006	50004007	37
abandonment	42016018		37
abandonment	20022006		37
abandonment	41010012		37
abandonment	50001006		36
abandonment	03019017	03019018	36
abandonment	40018015	40018017	36
abandonment	44002001	44002047	36
abandonment	40005032		34
abandonment	19071001	19071024	34
abandonment	19038021		33
abandonment	45008002		31
abandonment	19139001	19139016	30
abandonment	19023001	19023006	29
abandonment	45008035	45008039	29
abandonment	43003002		29
abandonment	40019009		28
abandonment	19016001	19016011	27
abandonment	43014018		27
abandonment	62002001	62002029	27
abandonment	19071011		26
abandonment	19139001	19139024	23
abandonment	19012001	19012008	23
abandonment	11019010		23
abandonment	47004007	47004009	23
abandonment	46007001	46007040	22
abandonment	03026011	03026012	22
abandonment	43016001	43016004	21
abandonment	43010001	43010042	21
abandonment	40019001	40019030	20
abandonment	19142001	19142005	20
abandonment	20022015		19
abandonment	42018029	42018043	19
abandonment	54005008		19
abandonment	05024001	05024022	18
abandonment	19055001	19057011	16
abandonment	19041001	19041013	16
abandonment	19071001	19072020	16
abandonment	58013004		16
abandonment	05031001	05031030	16
abandonment	45008022		16
abandonment	66001001	66001020	16
abandonment	59002005		15
abandonment	42018001	42018043	14
abandonment	19078001	19078072	14
abandonment	11006013		12
abandonment	01028015		12
abandonment	25003031	25003033	12
abandonment	25003031	25003032	12
abel and cain	58011004		308
abel and cain	01004001	01004016	251
abel and cain	65001011		204
abel and cain	40023035		188
abel and cain	01004025		183
abel and cain	62003012		157
abel and cain	01004001	01004026	151
abel and cain	42011051		145
abel and cain	58012024		123
abel and cain	62003011	62003012	118
abel and cain	01004001		98
abel and cain	01004008		89
abel and cain	62003015		77
abel and cain	01004002		63
abel and cain	01004017		62
abel and cain	01004015		60
abel and cain	01004024		56
abel and cain	01004003		55
abel and cain	01004010		55
abel and cain	01004009		52
abel and cain	01005004		50
abel and cain	01004004		49
abel and cain	01004013		46
abel and cain	01003001	01003024	46
abel and cain	01004006	01004007	45
abel and cain	01004005		41
abel and cain	01004007		41
abel and cain	01004016		37
abel and cain	58011001	58011040	37
abel and cain	01004006		34
abel and cain	43003016		32
abel and cain	01005001	01005032	29
abel and cain	01003015		28
abel and cain	43003016	43003017	27
abel and cain	01004022		26
abel and cain	66006009	66006010	26
abel and cain	40004001	40004025	26
abel and cain	58011006		26
abel and cain	01004014		25
abel and cain	43003012		25
abel and cain	45012019		23
abel and cain	66001001		23
abel and cain	45006023		22
abel and cain	01004023		22
abel and cain	58009022		22
abel and cain	01001001		22
abel and cain	66011001	66011019	21
abel and cain	01001005		21
abel and cain	01004026		21
abel and cain	01004003	01004005	21
abel and cain	11001001	11001053	20
abel and cain	01004003	01004007	20
abel and cain	06015057		20
abel and cain	01004016	01004017	20
abel and cain	01004011		20
abel and cain	43001001	43001051	20
abel and cain	43003002		19
abel and cain	09015022		19
abel and cain	01004012		19
abel and cain	39003006		19
abel and cain	02013012		19
abel and cain	55003016	55003017	18
abel and cain	43014015		18
abel and cain	01001001	01001031	18
abel and cain	42010030	42010037	18
abel and cain	58011002		18
abel and cain	45013004		18
abel and cain	40004007		18
abel and cain	40005001	40005048	18
abel and cain	43014026		18
abel and cain	40026052	40026054	18
abel and cain	54005008		18
abel and cain	42022036		18
abel and cain	26018020		18
abel and cain	20025026		18
abel and cain	58013008		18
abel and cain	40005019		18
abel and cain	40005038	40005039	18
abel and cain	42010027		18
abel and cain	04018012		18
abel and cain	59001002		18
abel and cain	19144001		18
abel and cain	42011050	42011051	17
abel and cain	04018002		16
abel and cain	01006002		16
abel and cain	01006001	01006022	16
abel and cain	16004017	16004018	15
abel and cain	14017010		15
abel and cain	19046001		15
abel and cain	48002020		14
abel and cain	40004006		14
abel and cain	47005002		13
abel and cain	66001002		12
abel and cain	40004004		12
abel and cain	42011005		12
abel and cain	58011001		12
abel and cain	58009002		12
abel and cain	01004021		12
abel and cain	48002002		12
abel and cain	01004003	01004008	11
abel and cain	01004023	01004024	10
abel and cain	01001002		10
abel and cain	66003002		10
abel and cain	01003002		10
abel and cain	01001028		10
abel and cain	01001003		10
abigail	09025001	09025044	305
abigail	09025003		241
abigail	09025018		200
abigail	10003003		142
abigail	10002002		141
abigail	09030005		120
abigail	09027003		104
abigail	09025039	09025042	86
abigail	09025023		80
abigail	09025032	09025035	75
abigail	13003001		68
abigail	09025032	09025033	68
abigail	09025023	09025025	60
abigail	09025042		54
abigail	09025035		54
abigail	09025039		46
abigail	09025018	09025019	38
abigail	09025004	09025042	21
abigail	09025017	09025019	20
abigail	09025014	09025017	16
abigail	09025023	09025035	15
abigail	09025036		15
abigail	13002017		14
abigail	09025032	09025034	14
abigail	09030001	09030018	13
abigail	10002002	10002003	13
abigail	09025013		13
abigail	13002016		13
abigail	09025037	09025038	13
abigail	09025023	09025024	12
abigail	09030003	09030005	10
abigail	09025004	09025008	10
abijah	14029001		98
abijah	11014001		87
abijah	11014031	11015008	87
abijah	13007008		85
abijah	14012016	14014001	83
abijah	11015001	11015008	82
abijah	13024010		79
abijah	14014001		67
abijah	14013001	14013022	62
abijah	14011020	14011022	59
abijah	11014001	11014018	58
abijah	14012016		58
abijah	42001005		57
abijah	14013002		52
abijah	09008002		52
abijah	13003010		42
abijah	14011020		38
abijah	11015007		37
abijah	10003003		35
abijah	40001007		32
abijah	11014031		28
abijah	14013021		27
abijah	14013020		26
abijah	14011022		24
abijah	11014031	11015001	23
abijah	10008018		21
abijah	10008009		21
abijah	14012016	14013022	20
abijah	12018002		20
abijah	13002024		19
abijah	11015007	11015008	18
abijah	13024001	13024031	18
abijah	16012004		18
abijah	16010007		17
abijah	11015002		17
abijah	14009029		16
abijah	14009031		16
abijah	11015003		15
abijah	13006028		14
abijah	14011018		14
abijah	14013001	14013002	13
abijah	11015010		13
abijah	11015001	11015002	13
abijah	13002001	13002055	12
abijah	13018017		12
abijah	16012017		12
abijah	13003002		12
abijah	14014001	14014002	11
abijah	11015013		11
abijah	14013001	14014001	10
ability	50004013		347
ability	55001007		263
ability	49003020		205
ability	40025014	40025030	121
ability	46012004	46012011	118
ability	45012006		107
ability	47003005		103
ability	51003023		92
ability	02031003	02031005	89
ability	60004010	60004011	89
ability	60004011		80
ability	46010013		74
ability	48002020		73
ability	42012048		71
ability	49002010		64
ability	59001017		64
ability	45015013		62
ability	42001037		55
ability	43015005		54
ability	40019026		53
ability	02035031	02035032	50
ability	45012006	45012008	50
ability	02031003		47
ability	60004010		45
